episode_id,customer_id,sequence_number,customer_node_index,order_count,refund_count,refund_amount_total,chargeback_count,account_age_days,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,previous_support_denials,time_since_previous_request_hours,support_decision,is_abusive
EPISODE_00164,CUSTOMER_0164,2,1531,8,0,1619.28,0,98,2223.06,1,1,0,1619.28,1,0,1,0,0,7.316666666666666,APPROVE,0
EPISODE_00164,CUSTOMER_0164,3,1531,8,0,1619.28,0,98,1112.41,1,1,0,1619.28,2,1,1,0,0,16.166666666666668,APPROVE,0
EPISODE_00164,CUSTOMER_0164,4,1531,8,0,1619.28,0,98,7914.11,0,0,0,1619.28,3,2,1,0,0,21.116666666666667,REQUEST_EVIDENCE,0
EPISODE_00164,CUSTOMER_0164,5,1531,8,0,1619.28,0,98,1231.88,0,0,0,1619.28,4,2,2,0,0,16.816666666666666,REQUEST_EVIDENCE,0
EPISODE_00164,CUSTOMER_0164,6,1531,8,0,1619.28,0,98,3936.91,1,1,0,1619.28,5,2,3,0,0,4.616666666666666,APPROVE,0
EPISODE_00164,CUSTOMER_0164,7,1531,8,0,1619.28,0,98,1535.52,1,1,0,1619.28,6,3,3,0,0,1.85,APPROVE,0
EPISODE_00164,CUSTOMER_0164,8,1531,8,0,1619.28,0,98,1231.88,1,1,0,1619.28,7,4,3,0,0,42.63333333333333,APPROVE,0
EPISODE_00164,CUSTOMER_0164,9,1531,8,0,1619.28,0,98,1912.89,0,0,0,1619.28,8,5,3,0,0,8.783333333333333,REQUEST_EVIDENCE,0
EPISODE_00164,CUSTOMER_0164,10,1531,8,0,1619.28,0,98,1717.13,1,1,0,1619.28,9,5,4,0,0,17.266666666666666,APPROVE,0
EPISODE_00165,CUSTOMER_0165,1,1543,5,2,3112.35,0,145,2189.19,1,1,2,3112.35,0,0,0,0,0,999.0,APPROVE,1
EPISODE_00165,CUSTOMER_0165,2,1543,5,2,3112.35,0,145,858.29,0,0,2,3112.35,1,1,0,0,0,13.15,REQUEST_EVIDENCE,1
EPISODE_00165,CUSTOMER_0165,3,1543,5,2,3112.35,0,145,2444.79,1,1,2,3112.35,2,1,1,0,0,10.9,APPROVE,1
EPISODE_00165,CUSTOMER_0165,4,1543,5,2,3112.35,0,145,4353.86,1,1,2,3112.35,3,2,1,0,0,253.36666666666667,APPROVE,1
EPISODE_00165,CUSTOMER_0165,5,1543,5,2,3112.35,0,145,243.46,1,1,2,3112.35,4,3,1,0,0,5.55,APPROVE,1
EPISODE_00165,CUSTOMER_0165,6,1543,5,2,3112.35,0,145,2221.14,1,1,2,3112.35,5,4,1,0,0,30.716666666666665,DENY,1
EPISODE_00165,CUSTOMER_0165,7,1543,5,2,3112.35,0,145,5174.01,1,1,2,3112.35,6,4,1,0,1,13.266666666666667,ESCALATE,1
EPISODE_00165,CUSTOMER_0165,8,1543,5,2,3112.35,0,145,2857.15,0,0,2,3112.35,7,4,1,1,1,23.316666666666666,REQUEST_EVIDENCE,1
EPISODE_00165,CUSTOMER_0165,9,1543,5,2,3112.35,0,145,1706.43,0,0,2,3112.35,8,4,2,1,1,4.566666666666666,REQUEST_EVIDENCE,1
EPISODE_00165,CUSTOMER_0165,10,1543,5,2,3112.35,0,145,5544.05,1,1,2,3112.35,9,4,3,1,1,18.383333333333333,ESCALATE,1
EPISODE_00166,CUSTOMER_0166,1,1552,6,0,1281.6,0,323,2052.61,1,1,0,1281.6,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00166,CUSTOMER_0166,2,1552,6,0,1281.6,0,323,2288.5,0,0,0,1281.6,1,1,0,0,0,308.71666666666664,REQUEST_EVIDENCE,0
EPISODE_00166,CUSTOMER_0166,3,1552,6,0,1281.6,0,323,722.89,0,0,0,1281.6,2,1,1,0,0,21.283333333333335,REQUEST_EVIDENCE,0
EPISODE_00166,CUSTOMER_0166,4,1552,6,0,1281.6,0,323,3543.06,0,0,0,1281.6,3,1,2,0,0,286.4166666666667,REQUEST_EVIDENCE,0
EPISODE_00166,CUSTOMER_0166,5,1552,6,0,1281.6,0,323,2310.25,0,0,0,1281.6,4,1,3,0,0,16.333333333333332,REQUEST_EVIDENCE,0
EPISODE_00166,CUSTOMER_0166,6,1552,6,0,1281.6,0,323,1062.49,1,1,0,1281.6,5,1,4,0,0,16.733333333333334,APPROVE,0
EPISODE_00166,CUSTOMER_0166,7,1552,6,0,1281.6,0,323,3554.5,0,0,0,1281.6,6,2,4,0,0,15.166666666666666,REQUEST_EVIDENCE,0
EPISODE_00166,CUSTOMER_0166,8,1552,6,0,1281.6,0,323,4783.64,0,0,0,1281.6,7,2,5,0,0,9.083333333333334,REQUEST_EVIDENCE,0
EPISODE_00166,CUSTOMER_0166,9,1552,6,0,1281.6,0,323,2010.59,1,1,0,1281.6,8,2,6,0,0,22.516666666666666,APPROVE,0
EPISODE_00166,CUSTOMER_0166,10,1552,6,0,1281.6,0,323,1775.29,0,0,0,1281.6,9,3,6,0,0,21.85,REQUEST_EVIDENCE,0
EPISODE_00167,CUSTOMER_0167,1,1562,3,1,1224.78,0,1045,5018.58,0,0,1,1224.78,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00167,CUSTOMER_0167,2,1562,3,1,1224.78,0,1045,3826.15,0,0,1,1224.78,1,0,1,0,0,15.616666666666667,REQUEST_EVIDENCE,0
EPISODE_00167,CUSTOMER_0167,3,1562,3,1,1224.78,0,1045,3837.98,0,0,1,1224.78,2,0,2,0,0,10.916666666666666,REQUEST_EVIDENCE,0
EPISODE_00167,CUSTOMER_0167,4,1562,3,1,1224.78,0,1045,2427.55,0,0,1,1224.78,3,0,3,0,0,5.766666666666667,REQUEST_EVIDENCE,0
EPISODE_00167,CUSTOMER_0167,5,1562,3,1,1224.78,0,1045,7239.93,0,0,1,1224.78,4,0,4,0,0,23.1,REQUEST_EVIDENCE,0
EPISODE_00167,CUSTOMER_0167,6,1562,3,1,1224.78,0,1045,4385.14,1,1,1,1224.78,5,0,5,0,0,8.3,APPROVE,0
EPISODE_00167,CUSTOMER_0167,7,1562,3,1,1224.78,0,1045,1644.99,1,1,1,1224.78,6,1,5,0,0,11.25,APPROVE,0
EPISODE_00167,CUSTOMER_0167,8,1562,3,1,1224.78,0,1045,3150.14,1,1,1,1224.78,7,2,5,0,0,14.283333333333333,APPROVE,0
EPISODE_00167,CUSTOMER_0167,9,1562,3,1,1224.78,0,1045,5396.93,1,1,1,1224.78,8,3,5,0,0,7.4,ESCALATE,0
EPISODE_00167,CUSTOMER_0167,10,1562,3,1,1224.78,0,1045,1523.68,1,1,1,1224.78,9,3,5,1,0,19.533333333333335,APPROVE,0
EPISODE_00168,CUSTOMER_0168,1,1569,8,1,433.06,0,644,1580.49,1,1,1,433.06,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00168,CUSTOMER_0168,2,1569,8,1,433.06,0,644,8201.16,0,0,1,433.06,1,1,0,0,0,545.1833333333333,REQUEST_EVIDENCE,0
EPISODE_00168,CUSTOMER_0168,3,1569,8,1,433.06,0,644,374.96,0,0,1,433.06,2,1,1,0,0,13.1,REQUEST_EVIDENCE,0
EPISODE_00168,CUSTOMER_0168,4,1569,8,1,433.06,0,644,5624.99,0,0,1,433.06,3,1,2,0,0,14.616666666666667,REQUEST_EVIDENCE,0
EPISODE_00168,CUSTOMER_0168,5,1569,8,1,433.06,0,644,854.78,1,1,1,433.06,4,1,3,0,0,11.683333333333334,APPROVE,0
EPISODE_00168,CUSTOMER_0168,6,1569,8,1,433.06,0,644,7638.44,0,0,1,433.06,5,2,3,0,0,11.2,REQUEST_EVIDENCE,0
EPISODE_00168,CUSTOMER_0168,7,1569,8,1,433.06,0,644,1827.37,0,0,1,433.06,6,2,4,0,0,11.866666666666667,REQUEST_EVIDENCE,0
EPISODE_00168,CUSTOMER_0168,8,1569,8,1,433.06,0,644,1709.98,1,1,1,433.06,7,2,5,0,0,22.416666666666668,APPROVE,0
EPISODE_00168,CUSTOMER_0168,9,1569,8,1,433.06,0,644,1061.89,1,1,1,433.06,8,3,5,0,0,18.533333333333335,APPROVE,0
EPISODE_00168,CUSTOMER_0168,10,1569,8,1,433.06,0,644,2658.99,0,0,1,433.06,9,4,5,0,0,11.65,REQUEST_EVIDENCE,0
EPISODE_00169,CUSTOMER_0169,1,1581,8,0,764.99,0,978,3698.73,1,1,0,764.99,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00169,CUSTOMER_0169,2,1581,8,0,764.99,0,978,8844.59,0,0,0,764.99,1,1,0,0,0,41.61666666666667,REQUEST_EVIDENCE,0
EPISODE_00169,CUSTOMER_0169,3,1581,8,0,764.99,0,978,3816.01,1,1,0,764.99,2,1,1,0,0,218.95,APPROVE,0
EPISODE_00169,CUSTOMER_0169,4,1581,8,0,764.99,0,978,3103.31,0,0,0,764.99,3,2,1,0,0,15.25,DENY,0
EPISODE_00169,CUSTOMER_0169,5,1581,8,0,764.99,0,978,2164.11,1,1,0,764.99,4,2,1,0,1,8.183333333333334,APPROVE,0
EPISODE_00169,CUSTOMER_0169,6,1581,8,0,764.99,0,978,2355.57,0,0,0,764.99,5,3,1,0,1,11.633333333333333,REQUEST_EVIDENCE,0
EPISODE_00169,CUSTOMER_0169,7,1581,8,0,764.99,0,978,1466.15,1,1,0,764.99,6,3,2,0,1,11.016666666666667,APPROVE,0
EPISODE_00169,CUSTOMER_0169,8,1581,8,0,764.99,0,978,3401.26,0,0,0,764.99,7,4,2,0,1,4.833333333333333,REQUEST_EVIDENCE,0
EPISODE_00169,CUSTOMER_0169,9,1581,8,0,764.99,0,978,2428.47,1,1,0,764.99,8,4,3,0,1,10.833333333333334,DENY,0
EPISODE_00169,CUSTOMER_0169,10,1581,8,0,764.99,0,978,5235.18,1,1,0,764.99,9,4,3,0,2,5.183333333333334,ESCALATE,0
EPISODE_00170,CUSTOMER_0170,1,1593,7,0,2021.02,0,706,1788.82,1,1,0,2021.02,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00170,CUSTOMER_0170,2,1593,7,0,2021.02,0,706,3904.05,1,1,0,2021.02,1,1,0,0,0,13.483333333333333,APPROVE,0
EPISODE_00170,CUSTOMER_0170,3,1593,7,0,2021.02,0,706,740.5,0,0,0,2021.02,2,2,0,0,0,4.65,REQUEST_EVIDENCE,0
EPISODE_00170,CUSTOMER_0170,4,1593,7,0,2021.02,0,706,6372.19,0,0,0,2021.02,3,2,1,0,0,14.666666666666666,REQUEST_EVIDENCE,0
EPISODE_00170,CUSTOMER_0170,5,1593,7,0,2021.02,0,706,2530.02,0,0,0,2021.02,4,2,2,0,0,16.083333333333332,REQUEST_EVIDENCE,0
EPISODE_00170,CUSTOMER_0170,6,1593,7,0,2021.02,0,706,6765.07,1,1,0,2021.02,5,2,3,0,0,27.266666666666666,DENY,0
EPISODE_00170,CUSTOMER_0170,7,1593,7,0,2021.02,0,706,1578.7,1,1,0,2021.02,6,2,3,0,1,22.466666666666665,DENY,0
EPISODE_00170,CUSTOMER_0170,8,1593,7,0,2021.02,0,706,2296.43,1,1,0,2021.02,7,2,3,0,2,11.533333333333333,APPROVE,0
EPISODE_00170,CUSTOMER_0170,9,1593,7,0,2021.02,0,706,5355.82,0,0,0,2021.02,8,3,3,0,2,5.283333333333333,REQUEST_EVIDENCE,0
EPISODE_00170,CUSTOMER_0170,10,1593,7,0,2021.02,0,706,3021.4,0,0,0,2021.02,9,3,4,0,2,10.5,REQUEST_EVIDENCE,0
EPISODE_00171,CUSTOMER_0171,1,1604,6,0,2608.42,0,1264,5143.44,0,0,0,2608.42,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00171,CUSTOMER_0171,2,1604,6,0,2608.42,0,1264,3954.13,1,1,0,2608.42,1,0,1,0,0,10.933333333333334,APPROVE,0
EPISODE_00171,CUSTOMER_0171,3,1604,6,0,2608.42,0,1264,3255.1,1,1,0,2608.42,2,1,1,0,0,1.4666666666666666,APPROVE,0
EPISODE_00171,CUSTOMER_0171,4,1604,6,0,2608.42,0,1264,5229.09,0,0,0,2608.42,3,2,1,0,0,18.416666666666668,DENY,0
EPISODE_00171,CUSTOMER_0171,5,1604,6,0,2608.42,0,1264,512.36,0,0,0,2608.42,4,2,1,0,1,2.75,REQUEST_EVIDENCE,0
EPISODE_00171,CUSTOMER_0171,6,1604,6,0,2608.42,0,1264,8827.25,1,1,0,2608.42,5,2,2,0,1,21.083333333333332,ESCALATE,0
EPISODE_00171,CUSTOMER_0171,7,1604,6,0,2608.42,0,1264,6902.66,1,1,0,2608.42,6,2,2,1,1,11.516666666666667,ESCALATE,0
EPISODE_00171,CUSTOMER_0171,8,1604,6,0,2608.42,0,1264,6997.14,0,0,0,2608.42,7,2,2,2,1,4.783333333333333,REQUEST_EVIDENCE,0
EPISODE_00171,CUSTOMER_0171,9,1604,6,0,2608.42,0,1264,879.64,0,0,0,2608.42,8,2,3,2,1,14.283333333333333,REQUEST_EVIDENCE,0
EPISODE_00171,CUSTOMER_0171,10,1604,6,0,2608.42,0,1264,1536.82,0,0,0,2608.42,9,2,4,2,1,11.716666666666667,REQUEST_EVIDENCE,0
EPISODE_00172,CUSTOMER_0172,1,1614,2,1,2086.88,0,711,1922.02,0,0,1,2086.88,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00172,CUSTOMER_0172,2,1614,2,1,2086.88,0,711,5463.69,0,0,1,2086.88,1,0,1,0,0,1.65,REQUEST_EVIDENCE,0
EPISODE_00172,CUSTOMER_0172,3,1614,2,1,2086.88,0,711,1511.71,1,1,1,2086.88,2,0,2,0,0,12.233333333333333,APPROVE,0
EPISODE_00172,CUSTOMER_0172,4,1614,2,1,2086.88,0,711,2581.59,1,1,1,2086.88,3,1,2,0,0,4.516666666666667,APPROVE,0
EPISODE_00172,CUSTOMER_0172,5,1614,2,1,2086.88,0,711,1055.22,1,1,1,2086.88,4,2,2,0,0,88.8,APPROVE,0
EPISODE_00172,CUSTOMER_0172,6,1614,2,1,2086.88,0,711,1083.57,1,1,1,2086.88,5,3,2,0,0,22.416666666666668,APPROVE,0
EPISODE_00172,CUSTOMER_0172,7,1614,2,1,2086.88,0,711,5439.37,0,0,1,2086.88,6,4,2,0,0,19.283333333333335,REQUEST_EVIDENCE,0
EPISODE_00172,CUSTOMER_0172,8,1614,2,1,2086.88,0,711,1952.56,1,1,1,2086.88,7,4,3,0,0,17.716666666666665,APPROVE,0
EPISODE_00172,CUSTOMER_0172,9,1614,2,1,2086.88,0,711,4699.73,0,0,1,2086.88,8,5,3,0,0,12.566666666666666,REQUEST_EVIDENCE,0
EPISODE_00172,CUSTOMER_0172,10,1614,2,1,2086.88,0,711,1361.75,1,1,1,2086.88,9,5,4,0,0,5.916666666666667,DENY,0
EPISODE_00173,CUSTOMER_0173,1,1620,4,0,1946.16,0,1471,2930.16,0,0,0,1946.16,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,2,1620,4,0,1946.16,0,1471,6341.55,0,0,0,1946.16,1,0,1,0,0,218.53333333333333,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,3,1620,4,0,1946.16,0,1471,100.19,0,0,0,1946.16,2,0,2,0,0,23.3,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,4,1620,4,0,1946.16,0,1471,1862.78,0,0,0,1946.16,3,0,3,0,0,5.966666666666667,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,5,1620,4,0,1946.16,0,1471,6769.14,0,0,0,1946.16,4,0,4,0,0,12.45,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,6,1620,4,0,1946.16,0,1471,4771.25,1,1,0,1946.16,5,0,5,0,0,20.483333333333334,APPROVE,0
EPISODE_00173,CUSTOMER_0173,7,1620,4,0,1946.16,0,1471,6435.62,1,1,0,1946.16,6,1,5,0,0,22.233333333333334,ESCALATE,0
EPISODE_00173,CUSTOMER_0173,8,1620,4,0,1946.16,0,1471,2565.35,0,0,0,1946.16,7,1,5,1,0,4.75,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,9,1620,4,0,1946.16,0,1471,579.74,0,0,0,1946.16,8,1,6,1,0,9.216666666666667,REQUEST_EVIDENCE,0
EPISODE_00173,CUSTOMER_0173,10,1620,4,0,1946.16,0,1471,981.54,1,1,0,1946.16,9,1,7,1,0,17.116666666666667,APPROVE,0
EPISODE_00174,CUSTOMER_0174,1,1628,6,1,960.7,0,661,1841.68,0,0,1,960.7,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00174,CUSTOMER_0174,2,1628,6,1,960.7,0,661,1845.86,1,1,1,960.7,1,0,1,0,0,4.083333333333333,APPROVE,0
EPISODE_00174,CUSTOMER_0174,3,1628,6,1,960.7,0,661,674.09,1,1,1,960.7,2,1,1,0,0,32.36666666666667,APPROVE,0
EPISODE_00174,CUSTOMER_0174,4,1628,6,1,960.7,0,661,360.69,1,1,1,960.7,3,2,1,0,0,23.216666666666665,APPROVE,0
EPISODE_00174,CUSTOMER_0174,5,1628,6,1,960.7,0,661,1159.11,1,1,1,960.7,4,3,1,0,0,18.2,APPROVE,0
EPISODE_00174,CUSTOMER_0174,6,1628,6,1,960.7,0,661,569.02,0,0,1,960.7,5,4,1,0,0,90.31666666666666,REQUEST_EVIDENCE,0
EPISODE_00174,CUSTOMER_0174,7,1628,6,1,960.7,0,661,358.17,0,0,1,960.7,6,4,2,0,0,13.933333333333334,REQUEST_EVIDENCE,0
EPISODE_00174,CUSTOMER_0174,8,1628,6,1,960.7,0,661,4450.93,1,1,1,960.7,7,4,3,0,0,18.333333333333332,DENY,0
EPISODE_00174,CUSTOMER_0174,9,1628,6,1,960.7,0,661,196.14,1,1,1,960.7,8,4,3,0,1,11.716666666666667,APPROVE,0
EPISODE_00174,CUSTOMER_0174,10,1628,6,1,960.7,0,661,424.45,1,1,1,960.7,9,5,3,0,1,23.8,APPROVE,0
EPISODE_00175,CUSTOMER_0175,1,1638,9,0,1659.93,0,446,1946.01,0,0,0,1659.93,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,2,1638,9,0,1659.93,0,446,7222.95,0,0,0,1659.93,1,0,1,0,0,393.85,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,3,1638,9,0,1659.93,0,446,1136.23,1,1,0,1659.93,2,0,2,0,0,45.45,APPROVE,0
EPISODE_00175,CUSTOMER_0175,4,1638,9,0,1659.93,0,446,2085.31,0,0,0,1659.93,3,1,2,0,0,22.316666666666666,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,5,1638,9,0,1659.93,0,446,1574.14,0,0,0,1659.93,4,1,3,0,0,15.433333333333334,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,6,1638,9,0,1659.93,0,446,1515.93,0,0,0,1659.93,5,1,4,0,0,17.766666666666666,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,7,1638,9,0,1659.93,0,446,1558.36,0,0,0,1659.93,6,1,5,0,0,7.266666666666667,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,8,1638,9,0,1659.93,0,446,1645.77,1,1,0,1659.93,7,1,6,0,0,14.033333333333333,APPROVE,0
EPISODE_00175,CUSTOMER_0175,9,1638,9,0,1659.93,0,446,1553.13,0,0,0,1659.93,8,2,6,0,0,15.6,REQUEST_EVIDENCE,0
EPISODE_00175,CUSTOMER_0175,10,1638,9,0,1659.93,0,446,1526.36,0,0,0,1659.93,9,2,7,0,0,8.866666666666667,REQUEST_EVIDENCE,0
EPISODE_00176,CUSTOMER_0176,1,1651,3,4,4988.53,0,1226,133.49,0,0,4,4988.53,0,0,0,0,0,999.0,REQUEST_EVIDENCE,1
EPISODE_00176,CUSTOMER_0176,2,1651,3,4,4988.53,0,1226,6549.09,1,1,4,4988.53,1,0,1,0,0,269.53333333333336,ESCALATE,1
EPISODE_00176,CUSTOMER_0176,3,1651,3,4,4988.53,0,1226,2206.75,1,1,4,4988.53,2,0,1,1,0,13.133333333333333,APPROVE,1
EPISODE_00176,CUSTOMER_0176,4,1651,3,4,4988.53,0,1226,727.1,1,1,4,4988.53,3,1,1,1,0,80.76666666666667,APPROVE,1
EPISODE_00176,CUSTOMER_0176,5,1651,3,4,4988.53,0,1226,5543.35,0,0,4,4988.53,4,2,1,1,0,21.116666666666667,REQUEST_EVIDENCE,1
EPISODE_00176,CUSTOMER_0176,6,1651,3,4,4988.53,0,1226,2796.64,0,0,4,4988.53,5,2,2,1,0,2.3,REQUEST_EVIDENCE,1
EPISODE_00176,CUSTOMER_0176,7,1651,3,4,4988.53,0,1226,866.03,1,1,4,4988.53,6,2,3,1,0,15.8,APPROVE,1
EPISODE_00176,CUSTOMER_0176,8,1651,3,4,4988.53,0,1226,7415.78,1,1,4,4988.53,7,3,3,1,0,12.583333333333334,ESCALATE,1
EPISODE_00176,CUSTOMER_0176,9,1651,3,4,4988.53,0,1226,2024.36,1,1,4,4988.53,8,3,3,2,0,5.05,APPROVE,1
EPISODE_00176,CUSTOMER_0176,10,1651,3,4,4988.53,0,1226,1691.78,1,1,4,4988.53,9,4,3,2,0,8.433333333333334,APPROVE,1
EPISODE_00177,CUSTOMER_0177,1,1658,2,2,1925.08,0,533,3717.64,1,1,2,1925.08,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00177,CUSTOMER_0177,2,1658,2,2,1925.08,0,533,337.09,0,0,2,1925.08,1,1,0,0,0,288.3666666666667,REQUEST_EVIDENCE,0
EPISODE_00177,CUSTOMER_0177,3,1658,2,2,1925.08,0,533,3282.09,0,0,2,1925.08,2,1,1,0,0,47.95,REQUEST_EVIDENCE,0
EPISODE_00177,CUSTOMER_0177,4,1658,2,2,1925.08,0,533,4167.92,1,1,2,1925.08,3,1,2,0,0,133.73333333333332,DENY,0
EPISODE_00177,CUSTOMER_0177,5,1658,2,2,1925.08,0,533,1682.99,0,0,2,1925.08,4,1,2,0,1,15.183333333333334,REQUEST_EVIDENCE,0
EPISODE_00177,CUSTOMER_0177,6,1658,2,2,1925.08,0,533,1070.67,0,0,2,1925.08,5,1,3,0,1,22.583333333333332,REQUEST_EVIDENCE,0
EPISODE_00177,CUSTOMER_0177,7,1658,2,2,1925.08,0,533,2666.95,1,1,2,1925.08,6,1,4,0,1,19.5,APPROVE,0
EPISODE_00177,CUSTOMER_0177,8,1658,2,2,1925.08,0,533,110.03,0,0,2,1925.08,7,2,4,0,1,11.65,REQUEST_EVIDENCE,0
EPISODE_00177,CUSTOMER_0177,9,1658,2,2,1925.08,0,533,2199.16,0,0,2,1925.08,8,2,5,0,1,64.41666666666667,REQUEST_EVIDENCE,0
EPISODE_00177,CUSTOMER_0177,10,1658,2,2,1925.08,0,533,1596.97,0,0,2,1925.08,9,2,6,0,1,13.266666666666667,REQUEST_EVIDENCE,0
EPISODE_00178,CUSTOMER_0178,1,1664,4,0,2668.09,0,1034,1046.47,0,0,0,2668.09,0,0,0,0,0,999.0,REQUEST_EVIDENCE,0
EPISODE_00178,CUSTOMER_0178,2,1664,4,0,2668.09,0,1034,1607.77,1,1,0,2668.09,1,0,1,0,0,18.183333333333334,DENY,0
EPISODE_00178,CUSTOMER_0178,3,1664,4,0,2668.09,0,1034,3937.39,1,1,0,2668.09,2,0,1,0,1,22.966666666666665,APPROVE,0
EPISODE_00178,CUSTOMER_0178,4,1664,4,0,2668.09,0,1034,472.49,0,0,0,2668.09,3,1,1,0,1,8.666666666666666,REQUEST_EVIDENCE,0
EPISODE_00178,CUSTOMER_0178,5,1664,4,0,2668.09,0,1034,1855.77,1,1,0,2668.09,4,1,2,0,1,24.016666666666666,APPROVE,0
EPISODE_00178,CUSTOMER_0178,6,1664,4,0,2668.09,0,1034,5389.24,1,1,0,2668.09,5,2,2,0,1,13.95,DENY,0
EPISODE_00178,CUSTOMER_0178,7,1664,4,0,2668.09,0,1034,2948.01,1,1,0,2668.09,6,2,2,0,2,15.05,APPROVE,0
EPISODE_00178,CUSTOMER_0178,8,1664,4,0,2668.09,0,1034,2503.28,1,1,0,2668.09,7,3,2,0,2,19.65,APPROVE,0
EPISODE_00178,CUSTOMER_0178,9,1664,4,0,2668.09,0,1034,5784.01,1,1,0,2668.09,8,4,2,0,2,23.833333333333332,ESCALATE,0
EPISODE_00178,CUSTOMER_0178,10,1664,4,0,2668.09,0,1034,1604.89,0,0,0,2668.09,9,4,2,1,2,19.983333333333334,DENY,0
EPISODE_00179,CUSTOMER_0179,1,1672,3,0,2527.63,0,1344,1042.02,1,1,0,2527.63,0,0,0,0,0,999.0,APPROVE,0
EPISODE_00179,CUSTOMER_0179,2,1672,3,0,2527.63,0,1344,6480.96,0,0,0,2527.63,1,1,0,0,0,356.1333333333333,REQUEST_EVIDENCE,0
EPISODE_00179,CUSTOMER_0179,3,1672,3,0,2527.63,0,1344,906.16,0,0,0,2527.63,2,1,1,0,0,11.416666666666666,REQUEST_EVIDENCE,0
EPISODE_00179,CUSTOMER_0179,4,1672,3,0,2527.63,0,1344,4043.9,1,1,0,2527.63,3,1,2,0,0,55.083333333333336,APPROVE,0
EPISODE_00179,CUSTOMER_0179,5,1672,3,0,2527.63,0,1344,4531.54,1,1,0,2527.63,4,2,2,0,0,58.15,DENY,0
EPISODE_00179,CUSTOMER_0179,6,1672,3,0,2527.63,0,1344,864.05,1,1,0,2527.63,5,2,2,0,1,23.316666666666666,APPROVE,0
EPISODE_00179,CUSTOMER_0179,7,1672,3,0,2527.63,0,1344,6001.69,1,1,0,2527.63,6,3,2,0,1,9.8,ESCALATE,0
EPISODE_00179,CUSTOMER_0179,8,1672,3,0,2527.63,0,1344,5519.15,1,1,0,2527.63,7,3,2,1,1,83.56666666666666,DENY,0
EPISODE_00179,CUSTOMER_0179,9,1672,3,0,2527.63,0,1344,3510.41,1,1,0,2527.63,8,3,2,1,2,8.1,DENY,0
EPISODE_00179,CUSTOMER_0179,10,1672,3,0,2527.63,0,1344,6330.03,0,0,0,2527.63,9,3,2,1,3,18.816666666666666,DENY,0
EPISODE_00180,CUSTOMER_0180,1,1679,2,1,5324.85,0,503,5780.56,1,1,1,5324.85,0,0,0,0,0,999.0,ESCALATE,1
EPISODE_00180,CUSTOMER_0180,2,1679,2,1,5324.85,0,503,7255.24,0,0,1,5324.85,1,0,0,1,0,452.18333333333334,DENY,1
EPISODE_00180,CUSTOMER_0180,3,1679,2,1,5324.85,0,503,7706.73,0,0,1,5324.85,2,0,0,1,1,4.3,REQUEST_EVIDENCE,1
EPISODE_00180,CUSTOMER_0180,4,1679,2,1,5324.85,0,503,580.39,1,1,1,5324.85,3,0,1,1,1,15.366666666666667,DENY,1
EPISODE_00180,CUSTOMER_0180,5,1679,2,1,5324.85,0,503,6636.18,0,0,1,5324.85,4,0,1,1,2,17.683333333333334,REQUEST_EVIDENCE,1
EPISODE_00180,CUSTOMER_0180,6,1679,2,1,5324.85,0,503,2887.13,1,1,1,5324.85,5,0,2,1,2,9.05,APPROVE,1
EPISODE_00180,CUSTOMER_0180,7,1679,2,1,5324.85,0,503,5280.16,1,1,1,5324.85,6,1,2,1,2,5.716666666666667,ESCALATE,1
EPISODE_00180,CUSTOMER_0180,8,1679,2,1,5324.85,0,503,4892.33,0,0,1,5324.85,7,1,2,2,2,15.466666666666667,DENY,1
EPISODE_00180,CUSTOMER_0180,9,1679,2,1,5324.85,0,503,3556.99,0,0,1,5324.85,8,1,2,2,3,5.383333333333334,REQUEST_EVIDENCE,1
